Code,Carbon Tetrachloride (ODS tonnes),Hydrochlorofluorocarbons (HCFCs) (ODS tonnes),Chlorofluorocarbons (CFCs) (ODS tonnes),Methyl Chloroform (ODS tonnes),Halons (ODS tonnes),ODS emissions
HND,0.0,1.8,117.5,0.0,0.0,119.3
HND,0.0,1.3,523.3,0.0,0.0,524.5999999999999
HND,0.0,2.8,354.1,0.0,0.0,356.90000000000003
HND,0.0,4.3,157.4,0.0,0.0,161.70000000000002
HND,0.0,7.9,334.8,0.0,0.0,342.7
HND,0.0,6.3,172.3,0.0,0.0,178.60000000000002
HND,0.0,6.8,121.6,0.0,0.0,128.4
HND,0.0,12.0,131.2,0.0,0.0,143.2
HND,0.0,5.9,219.1,0.0,0.0,225.0
HND,0.0,10.9,167.8,0.0,0.0,178.70000000000002
HND,0.0,10.0,122.6,0.0,0.0,132.6
HND,0.0,12.2,94.7,0.0,0.0,106.9
HND,0.0,17.2,39.7,0.0,0.0,56.900000000000006
HND,0.0,20.6,23.4,0.0,0.0,44.0
HND,0.0,17.8,0.0,0.0,0.0,17.8
HND,0.0,22.0,0.0,0.0,0.0,22.0
HND,0.0,22.56,0.0,0.0,0.0,22.56
HND,0.0,24.11,0.0,0.0,0.0,24.11
HND,0.0,18.94,0.0,0.0,0.0,18.94
HUN,825.0,0.1,4848.0,78.2,1300.0,7051.3
HUN,528.0,10.8,4390.0,68.0,2628.0,7624.8
HUN,770.0,14.5,2290.0,20.0,1030.0,4124.5
HUN,220.0,21.0,1674.8,44.7,507.0,2467.5
HUN,59.4,18.9,1381.4,23.3,390.0,1873.0
HUN,31.9,49.3,844.0,18.6,0.0,943.8000000000001
HUN,17.6,60.1,566.2,9.0,0.0,652.9000000000001
HUN,0.0,67.0,0.0,0.0,0.0,67.0
HUN,0.0,81.8,3.9,0.0,0.0,85.7
HUN,0.0,89.0,1.3,0.0,0.0,90.3
HUN,0.0,89.1,0.6,0.0,0.0,89.69999999999999
HUN,0.0,72.8,0.5,0.0,0.0,73.3
HUN,0.0,80.5,0.0,0.0,0.0,80.5
HUN,0.0,31.1,0.3,0.0,0.0,31.400000000000002
HUN,0.0,26.0,-1.3,0.0,0.0,24.7
ISL,0.0,4.8,139.7,0.6,76.5,221.6
ISL,0.0,6.1,132.7,0.5,33.1,172.39999999999998
ISL,0.1,6.0,93.4,0.4,26.4,126.30000000000001
ISL,0.0,5.1,65.2,0.5,17.7,88.5
ISL,0.0,6.0,61.9,0.3,1.0,69.2
ISL,0.1,7.2,30.7,0.6,0.0,38.6
ISL,0.0,7.6,0.0,0.0,0.0,7.6
ISL,0.0,7.5,0.0,0.0,0.0,7.5
ISL,0.0,8.9,0.0,0.0,0.0,8.9
ISL,0.0,7.0,0.0,0.0,0.0,7.0
ISL,0.0,6.6,0.0,0.0,0.0,6.6
ISL,0.0,6.7,0.0,0.0,0.0,6.7
ISL,0.0,7.1,0.0,0.0,0.0,7.1
ISL,0.0,2.6,0.0,0.0,0.0,2.6
ISL,0.0,2.7,0.0,0.0,0.0,2.7
ISL,0.0,2.0,0.0,0.0,0.0,2.0
ISL,0.0,1.7,0.0,0.0,0.0,1.7
ISL,0.0,2.4,0.0,0.0,0.0,2.4
ISL,0.0,2.2,0.0,0.0,0.0,2.2
ISL,0.0,2.2,0.0,0.0,0.0,2.2
ISL,0.0,1.8,0.0,0.0,0.0,1.8
ISL,0.0,0.0,0.0,0.0,0.0,0.0
ISL,0.0,0.0,0.0,0.0,0.0,0.0
ISL,0.0,0.0,0.0,0.0,0.0,0.0
ISL,0.0,0.0,0.0,0.0,0.0,0.0
IND,4757.5,118.4,4357.5,46.7,,9280.1
IND,0.0,0.0,0.0,0.0,0.0,0.0
IND,0.0,0.0,0.0,0.0,0.0,0.0
IND,5097.4,141.5,4501.0,48.3,1253.0,11041.199999999999
IND,10599.6,163.9,5276.8,55.9,216.0,16312.199999999999
IND,8790.1,153.1,6387.0,125.9,610.0,16066.1
IND,3111.9,158.5,6402.4,135.8,478.3,10286.899999999998
IND,8775.8,183.4,6937.4,141.5,630.4,16668.5
IND,7876.0,207.0,6703.3,142.3,236.5,15165.099999999999
IND,6270.1,384.1,5264.7,132.7,202.0,12253.600000000002
IND,16098.6,316.8,4142.9,106.5,789.8,21454.600000000002
IND,12147.3,250.6,5614.3,127.4,556.0,18695.600000000002
IND,9318.1,257.4,4514.3,0.0,280.0,14369.8
IND,10461.0,331.0,3917.7,0.0,317.2,15026.900000000001
IND,10856.2,360.4,2631.5,0.0,0.0,13848.1
IND,7459.1,449.1,2241.6,0.0,0.0,10149.800000000001
IND,1644.0,724.5,1957.8,0.0,0.0,4326.3
IND,1127.5,592.5,3560.3,0.0,0.0,5280.3
IND,707.3,1265.5,998.2,0.0,0.0,2971.0
IND,680.5,2007.9,216.5,0.0,0.0,2904.9
IND,38.2,1598.7,-659.9,0.0,0.0,977.0000000000001
IND,0.0,1617.6,316.1,0.0,0.0,1933.6999999999998
IND,0.0,1484.57,0.0,0.0,0.0,1484.57
IND,0.0,1653.85,-15.4,0.0,0.0,1638.4499999999998
IND,0.0,975.94,-19.8,0.0,0.0,956.1400000000001
IDN,0.0,0.0,1457.1,0.0,,1457.1
IDN,126.5,0.0,5249.0,219.8,972.0,6567.3
IDN,132.0,0.0,4363.4,24.3,1040.0,5559.7
IDN,107.8,22.0,6910.0,26.7,822.0,7888.5
IDN,88.0,31.3,8351.2,29.4,654.0,9153.9
IDN,55.0,83.1,9012.0,32.3,258.0,9440.4
IDN,22.0,91.9,7634.8,23.5,150.0,7922.2
IDN,0.0,89.9,6182.8,20.0,0.0,6292.7
IDN,0.0,35.4,5865.8,20.0,0.0,5921.2
IDN,0.0,40.1,5411.1,0.0,0.0,5451.200000000001
IDN,0.0,130.6,5003.3,20.0,0.0,5153.900000000001
IDN,16.5,218.0,5506.3,8.8,0.0,5749.6
IDN,16.5,225.5,4829.3,10.7,0.0,5082.0
IDN,16.5,276.9,3925.5,0.0,0.0,4218.9
IDN,0.0,308.6,2385.3,0.0,0.0,2693.9
IDN,0.0,299.9,231.0,0.0,0.0,530.9
IDN,1.1,286.8,202.6,0.0,0.0,490.5
IDN,0.0,299.9,0.0,0.0,0.0,299.9
IDN,0.0,374.8,0.0,0.0,0.0,374.8
IDN,0.0,433.0,0.0,0.0,0.0,433.0
IDN,0.0,337.5,0.0,0.0,0.0,337.5
IDN,0.0,329.38,0.0,0.0,0.0,329.38
IDN,0.0,310.52,0.0,0.0,0.0,310.52
IRN,0.0,42.5,2235.0,9.8,,2287.3
IRN,,23.9,1365.8,4.2,,1393.9
IRN,49.5,5.5,4750.0,,2000.0,6805.0
IRN,49.5,5.8,4750.0,0.0,2300.0,7105.3
IRN,44.0,8.5,4495.0,3.5,3446.0,7997.0
IRN,22.0,4.7,4327.6,4.7,2434.0,6793.0
IRN,22.0,13.2,4140.0,1.5,500.0,4676.7
IRN,27.5,11.0,3692.0,1.0,0.0,3731.5
IRN,132.0,19.3,5883.0,16.0,3760.0,9810.3
IRN,121.0,20.4,5571.0,14.0,3170.0,8896.4
IRN,55.0,13.8,4399.0,6.0,1420.0,5893.8
IRN,55.0,33.6,4156.5,6.0,1420.0,5671.1
IRN,55.0,91.0,4204.8,6.0,1420.0,5776.8
IRN,2169.2,153.7,4437.8,386.8,1420.0,8567.5
IRN,2169.2,94.4,4088.8,386.8,0.0,6739.2
IRN,2169.2,153.1,3471.9,386.8,0.0,6181.0
IRN,13.6,192.9,2221.0,4.3,0.0,2431.8
IRN,11.0,166.5,953.3,4.0,0.0,1134.8
IRN,0.0,191.4,549.5,0.5,0.0,741.4
IRN,0.0,262.9,240.6,1.5,0.0,505.0
IRN,0.0,362.1,100.3,1.5,0.0,463.90000000000003
IRN,0.0,398.8,21.0,0.0,0.0,419.8
IRN,0.0,376.88,0.0,0.0,0.0,376.88
IRN,0.0,376.31,0.0,0.0,0.0,376.31
IRN,0.0,357.44,0.0,0.0,0.0,357.44
IRQ,22.0,45.7,,0.0,,67.7
IRQ,6.0,95.5,1414.1,0.0,56.6,1572.1999999999998
IRQ,6.0,109.4,1686.1,0.0,29.0,1830.5
IRQ,4.6,106.6,1597.1,0.0,39.1,1747.3999999999999
IRQ,0.0,111.0,482.1,0.0,0.0,593.1
IRQ,0.0,105.8,0.0,0.0,0.0,105.8
IRQ,0.0,110.44,0.0,0.0,0.0,110.44
IRQ,0.0,112.2,0.0,0.0,0.0,112.2
IRQ,0.0,101.75,0.0,0.0,0.0,101.75
ISR,473.0,201.3,4560.2,370.0,,5604.5
ISR,133.1,208.5,4062.6,375.0,1956.0,6735.2
ISR,113.3,210.1,3523.6,252.0,1571.0,5670.0
ISR,88.0,262.9,897.4,183.0,0.0,1431.3
ISR,71.5,318.5,1095.0,178.5,0.0,1663.5
ISR,68.2,129.2,7.0,121.0,0.0,325.4
ISR,0.0,134.0,0.0,0.0,0.0,134.0
ISR,0.0,42.4,0.0,0.0,0.0,42.4
ISR,0.0,165.4,0.0,0.0,0.0,165.4
ISR,0.0,122.7,0.0,0.0,0.0,122.7
ISR,0.0,114.9,0.0,0.0,0.0,114.9
ISR,0.0,116.9,0.0,0.0,0.0,116.9
ISR,0.0,115.4,0.0,0.0,0.0,115.4
ISR,0.0,140.5,0.0,0.0,0.0,140.5
ISR,0.0,82.5,0.0,0.0,0.0,82.5
ISR,0.1,80.5,0.0,0.0,0.0,80.6
ISR,0.4,120.3,0.0,0.0,0.0,120.7
ISR,0.5,115.0,0.0,0.0,0.0,115.5
ISR,0.6,196.9,0.0,0.0,0.0,197.5
ISR,0.7,81.6,0.0,0.0,0.0,82.3
ISR,0.0,82.03,0.0,0.0,0.0,82.03
ISR,0.0,82.09,0.0,0.0,0.0,82.09
ISR,0.0,81.26,0.0,0.0,0.0,81.26
JAM,0.0,7.8,399.9,0.0,14.2,421.9
JAM,,4.4,423.9,,2.7,430.99999999999994
JAM,,8.3,350.1,,13.3,371.70000000000005
JAM,,4.5,464.0,,14.0,482.5
JAM,0.0,34.1,66.2,0.0,3.0,103.30000000000001
JAM,0.0,1.5,49.2,0.0,31.7,82.4
JAM,0.0,3.9,82.0,0.0,0.0,85.9
JAM,0.0,4.3,91.1,0.0,3.0,98.39999999999999
JAM,0.0,4.6,106.6,0.0,0.0,111.19999999999999
JAM,8.5,5.1,199.0,2.0,0.0,214.6
JAM,0.0,8.9,210.4,0.0,0.0,219.3
JAM,0.0,6.6,59.8,2.2,0.0,68.6
JAM,0.0,11.3,48.6,0.0,0.0,59.900000000000006
JAM,0.0,6.3,31.7,0.0,0.0,38.0
JAM,0.0,5.4,16.2,0.0,0.0,21.6
JAM,0.0,5.6,16.0,0.0,0.0,21.6
JAM,0.0,0.0,5.0,0.0,0.0,5.0
JAM,0.0,0.7,0.0,0.0,0.0,0.7
JAM,0.0,1.4,0.0,0.0,0.0,1.4
JAM,0.0,6.9,0.0,0.0,0.0,6.9
JAM,0.0,18.2,0.0,0.0,0.0,18.2
JAM,0.0,14.4,0.0,0.0,0.0,14.4
JAM,0.0,4.54,0.0,0.0,0.0,4.54
JAM,0.0,6.3,0.0,0.0,0.0,6.3
JAM,0.0,2.63,0.0,0.0,0.0,2.63
JPN,74879.2,1449.9,146608.7,17278.6,35580.3,275796.7
JPN,24467.3,2065.6,88436.4,19604.2,31770.4,166343.9
JPN,4986.3,2244.6,58477.4,18923.9,14786.0,99418.20000000001
JPN,6265.6,4158.7,47451.8,7546.0,7530.0,72952.1
JPN,485.1,2746.5,19712.6,397.3,0.0,23341.499999999996
JPN,255.2,5748.7,23063.8,3453.3,0.0,32520.999999999996
JPN,-671.0,4141.1,-614.4,-48.1,-20.0,2787.6000000000004
JPN,39.6,4150.7,-113.0,-30.8,0.0,4046.5
JPN,33.0,3998.0,-208.0,-51.9,0.0,3771.1
JPN,37.4,4098.0,23.2,-37.8,0.0,4120.799999999999
JPN,23.0,3449.1,-24.2,-22.5,0.0,3425.4
JPN,34.8,3538.8,-5.5,-18.2,0.0,3549.9000000000005
JPN,30.4,2670.5,19.5,-2029.1,0.0,691.3000000000002
JPN,30.5,2699.0,4.0,-31.8,0.0,2701.7
JPN,19.8,1425.7,0.0,-505.1,0.0,940.4
JPN,31.5,679.3,0.0,0.1,0.0,710.9
JPN,25.3,733.2,0.0,0.1,0.0,758.6
JPN,25.3,722.1,-5.0,0.0,0.0,742.4
JPN,28.0,786.9,-0.7,0.0,0.0,814.1999999999999
JPN,14.2,518.0,0.0,0.1,0.0,532.3000000000001
JPN,19.8,327.8,-271.4,0.0,0.0,76.20000000000005
JPN,17.8,340.73,-231.0,0.0,0.0,127.53000000000003
JPN,0.0,210.14,-223.1,0.0,0.0,-12.960000000000008
JPN,14.5,205.69,-181.3,0.0,0.0,38.889999999999986
JOR,13.2,3.9,594.0,2.0,243.0,856.1
JOR,0.0,3.3,540.0,0.0,255.0,798.3
JOR,12.1,3.0,545.0,2.2,210.0,772.3000000000001
JOR,0.0,3.0,531.0,0.0,245.0,779.0
JOR,0.0,3.3,580.0,0.0,255.0,838.3
JOR,0.0,3.9,520.0,0.0,240.0,763.9
JOR,0.0,4.1,535.0,0.0,225.0,764.1
JOR,13.2,3.9,627.4,2.1,210.0,856.6
JOR,16.5,3.3,857.4,2.0,195.0,1074.1999999999998
JOR,33.0,3.3,647.2,2.0,245.0,930.5
JOR,44.0,11.6,398.0,2.5,255.0,711.1
JOR,44.0,23.3,354.0,50.0,170.0,641.3
JOR,7.7,31.4,321.0,17.0,125.0,502.1
JOR,5.5,28.9,90.0,8.0,44.0,176.4
JOR,3.3,27.8,74.4,8.0,35.0,148.5
JOR,2.2,18.2,58.4,6.0,32.0,116.8
JOR,2.2,28.4,59.6,4.0,47.0,141.2
JOR,1.1,46.6,21.8,2.2,36.0,107.7
JOR,0.7,55.7,24.0,0.1,0.0,80.5
JOR,0.4,59.0,6.0,0.0,0.0,65.4
JOR,0.4,70.9,0.0,0.0,0.0,71.30000000000001
JOR,0.0,95.0,0.0,0.0,0.0,95.0
JOR,0.0,101.31,0.0,0.0,0.0,101.31
JOR,0.0,124.85,0.0,0.0,0.0,124.85
JOR,0.0,59.4,0.0,0.0,0.0,59.4
KAZ,54.6,0.5,1394.6,0.3,1088.4,2538.3999999999996
KAZ,52.4,0.5,1214.3,0.3,1088.4,2355.9
KAZ,52.1,0.4,1205.6,0.3,1011.2,2269.6
KAZ,41.3,0.4,2218.2,0.3,1014.0,3274.2
KAZ,33.0,0.2,825.6,0.3,878.4,1737.5
KAZ,32.7,0.3,668.8,0.4,838.2,1540.4
KAZ,20.9,0.3,1025.5,0.1,905.7,1952.5
KAZ,5.5,4.7,730.0,0.0,76.2,816.4000000000001
KAZ,1.7,42.2,523.9,0.0,13.2,581.0
KAZ,0.6,48.4,290.0,0.0,7.2,346.2
KAZ,0.0,32.5,112.0,0.0,2.4,146.9
KAZ,0.0,33.6,30.4,0.0,0.0,64.0
KAZ,0.0,34.3,11.2,0.0,0.0,45.5
KAZ,0.0,40.0,0.0,0.0,0.0,40.0
KAZ,0.0,60.1,0.0,0.0,0.0,60.1
KAZ,0.0,60.9,0.0,0.0,0.0,60.9
KAZ,0.0,62.8,0.0,0.0,0.0,62.8
KAZ,0.0,63.0,0.0,0.0,0.0,63.0
KAZ,0.0,110.0,0.0,0.0,0.0,110.0
KAZ,0.0,90.75,0.0,0.0,0.0,90.75
KAZ,0.0,21.36,0.0,0.0,0.0,21.36
KAZ,0.0,83.32,0.0,0.0,0.0,83.32
KEN,5.5,2.8,230.0,12.0,25.0,275.3
KEN,,2.8,230.0,,15.5,248.3
KEN,110.0,3.9,105.0,10.0,16.0,244.9
KEN,66.0,3.9,47.0,6.0,23.5,146.4
KEN,66.0,4.1,47.0,6.0,25.0,148.1
KEN,44.0,5.5,273.0,3.0,22.0,347.5
KEN,40.7,5.8,301.0,3.5,16.0,367.0
KEN,24.8,12.3,166.8,2.7,0.0,206.6
KEN,71.5,13.3,250.6,1.2,0.0,336.59999999999997
KEN,69.3,16.2,245.3,1.5,0.0,332.3
KEN,66.0,19.8,241.1,1.0,0.0,327.9
KEN,62.4,22.2,203.3,0.9,0.0,288.79999999999995
KEN,59.7,23.1,168.6,2.0,0.0,253.4
KEN,0.6,24.2,152.3,5.8,0.0,182.90000000000003
KEN,0.0,25.7,168.6,0.0,0.0,194.29999999999998
KEN,0.3,26.9,131.7,0.0,0.0,158.89999999999998
KEN,0.2,33.5,160.6,0.0,0.0,194.3
KEN,0.3,42.5,57.7,0.1,0.0,100.6
KEN,0.1,48.5,22.7,0.1,0.0,71.39999999999999
KEN,0.1,57.8,7.5,0.1,0.0,65.5
KEN,0.0,54.7,0.0,0.0,0.0,54.7
KEN,0.0,49.6,0.0,0.0,0.0,49.6
KEN,0.0,48.62,0.0,0.0,0.0,48.62
KEN,0.0,42.35,0.0,0.0,0.0,42.35
KEN,0.0,29.14,0.0,0.0,0.0,29.14
KIR,0.0,0.0,0.0,0.0,0.0,0.0
KIR,0.0,0.0,0.0,0.0,0.0,0.0
KIR,0.0,0.0,0.8,0.0,0.0,0.8
KIR,0.0,0.0,0.8,0.0,0.0,0.8
KIR,0.0,0.0,0.8,0.0,0.0,0.8
KIR,0.0,0.1,0.7,0.0,0.0,0.7999999999999999
KIR,0.0,0.1,0.6,0.0,0.0,0.7
KIR,0.0,0.1,0.5,0.0,0.0,0.6
KIR,0.0,0.0,0.0,0.0,0.0,0.0
KIR,0.0,0.0,0.0,0.0,0.0,0.0
KIR,0.0,0.0,0.0,0.0,0.0,0.0
KIR,0.0,0.0,0.0,0.0,0.0,0.0
KIR,0.0,0.0,0.0,0.0,0.0,0.0
KIR,0.0,0.0,0.0,0.0,0.0,0.0
KIR,0.0,0.0,0.0,0.0,0.0,0.0
KIR,0.0,0.0,0.0,0.0,0.0,0.0
KIR,0.0,0.1,0.0,0.0,0.0,0.1
KIR,0.0,0.2,0.0,0.0,0.0,0.2
KIR,0.0,0.0,0.0,0.0,0.0,0.0
KIR,0.0,0.1,0.0,0.0,0.0,0.1
KIR,0.0,0.01,0.0,0.0,0.0,0.01
KIR,0.0,0.03,0.0,0.0,0.0,0.03
KIR,0.0,0.03,0.0,0.0,0.0,0.03
KWT,23.1,81.9,1756.6,19.9,533.6,2415.1
KWT,0.0,53.8,600.2,28.0,0.0,682.0
KWT,0.0,95.3,484.6,27.0,9.0,615.9
KWT,0.0,142.8,471.9,0.0,0.0,614.7
KWT,0.0,130.5,484.8,0.0,0.0,615.3
KWT,0.0,147.3,399.2,0.0,0.0,546.5
KWT,0.0,146.4,450.0,0.0,0.0,596.4
KWT,0.0,175.2,419.9,0.0,0.0,595.0999999999999
KWT,0.0,164.5,354.2,0.0,0.0,518.7
KWT,0.0,166.7,349.0,0.0,0.0,515.7
KWT,0.0,203.2,247.4,0.0,0.0,450.6
KWT,0.0,252.8,233.0,0.0,0.0,485.8
KWT,0.0,221.2,152.7,0.0,0.0,373.9
KWT,0.0,286.3,106.8,0.0,0.0,393.1
KWT,0.0,359.9,68.0,0.0,0.0,427.9
KWT,0.0,375.5,33.0,0.0,0.0,408.5
KWT,0.0,398.1,28.0,0.0,0.0,426.1
KWT,0.0,439.1,0.0,0.0,0.0,439.1
KWT,0.0,397.75,0.0,0.0,0.0,397.75
KWT,0.0,420.15,0.0,0.0,0.0,420.15
KWT,0.0,414.67,0.0,0.0,0.0,414.67
KGZ,0.0,0.1,,0.0,,0.1
KGZ,0.0,0.1,117.6,0.0,0.0,117.69999999999999
KGZ,0.0,0.1,106.2,0.0,0.0,106.3
KGZ,0.0,0.2,92.5,0.0,0.0,92.7
KGZ,0.0,0.1,84.7,0.0,0.0,84.8
KGZ,,0.1,81.5,,0.0,81.6
KGZ,,0.1,67.4,,0.0,67.5
KGZ,0.0,0.1,69.6,0.0,0.0,69.69999999999999
KGZ,0.0,0.2,56.8,0.0,0.0,57.0
KGZ,0.0,0.1,52.4,0.0,0.0,52.5
KGZ,0.0,0.2,53.5,0.0,0.0,53.7
KGZ,0.0,0.2,53.0,0.0,0.0,53.2
KGZ,0.0,0.2,38.0,0.0,0.0,38.2
KGZ,0.0,0.5,33.0,0.0,0.0,33.5
KGZ,0.0,0.7,22.9,0.0,2.4,25.999999999999996
KGZ,0.0,0.7,8.1,0.0,0.0,8.799999999999999
KGZ,0.0,0.8,5.3,0.0,0.0,6.1
KGZ,0.0,1.6,4.2,0.0,0.0,5.800000000000001
KGZ,0.0,7.4,5.0,0.0,0.0,12.4
KGZ,0.0,4.4,2.7,0.0,0.0,7.1000000000000005
KGZ,0.0,3.7,0.0,0.0,0.0,3.7
KGZ,0.0,2.96,0.0,0.0,0.0,2.96
KGZ,0.0,2.91,0.0,0.0,0.0,2.91
KGZ,0.0,3.99,0.0,0.0,0.0,3.99
LAO,0.0,0.3,,0.0,,0.3
LAO,0.0,0.4,3.6,0.0,0.0,4.0
LAO,0.0,0.0,43.3,0.0,0.0,43.3
LAO,0.0,0.6,43.3,0.0,0.0,43.9
LAO,0.0,0.6,44.1,0.0,0.0,44.7
LAO,0.0,0.6,44.6,0.0,0.0,45.2
LAO,0.0,0.8,41.2,0.0,0.0,42.0
LAO,0.0,0.6,42.3,0.0,0.0,42.9
LAO,0.0,0.6,35.3,0.0,0.0,35.9
LAO,0.0,0.0,23.1,0.0,0.0,23.1
LAO,0.0,1.8,19.5,0.0,0.0,21.3
LAO,0.0,1.6,17.8,0.0,0.0,19.400000000000002
LAO,0.0,1.6,6.4,0.0,0.0,8.0
LAO,0.0,1.6,2.0,0.0,0.0,3.6
LAO,0.0,2.1,0.9,0.0,0.0,3.0
LAO,0.0,2.5,0.0,0.0,0.0,2.5
LAO,0.0,2.66,0.0,0.0,0.0,2.66
LAO,0.0,2.75,0.0,0.0,0.0,2.75
LAO,0.0,1.6,0.0,0.0,0.0,1.6
LVA,19.8,5.3,4736.5,0.0,,4761.6
LVA,16.5,3.6,664.8,0.0,30.0,714.9
LVA,16.5,4.3,307.0,0.0,0.0,327.8
LVA,13.2,7.0,23.0,0.0,0.0,43.2
LVA,0.0,5.5,25.3,0.0,0.0,30.8
LVA,0.2,3.3,21.6,0.0,0.0,25.1
LVA,0.0,2.5,35.2,0.0,0.0,37.7
LVA,0.0,2.6,0.0,0.0,0.0,2.6
LVA,0.0,3.0,0.0,0.0,0.0,3.0
LVA,0.0,2.2,0.0,0.0,0.0,2.2
LBN,0.1,11.0,431.6,0.0,,442.70000000000005
LBN,0.1,19.0,908.0,0.0,15.0,942.1
LBN,0.0,0.0,725.7,0.0,0.0,725.7
LBN,0.0,18.9,819.8,0.0,0.0,838.6999999999999
LBN,0.0,18.8,735.3,0.0,0.0,754.0999999999999
LBN,0.0,16.4,621.3,0.0,0.0,637.6999999999999
LBN,0.0,15.8,475.3,0.0,0.0,491.1
LBN,0.0,14.9,463.4,0.0,0.0,478.29999999999995
LBN,0.1,15.2,527.9,0.0,0.0,543.1999999999999
LBN,0.6,17.1,533.4,0.0,0.0,551.1
LBN,0.0,21.8,491.7,0.0,0.0,513.5
LBN,0.0,20.1,480.2,0.0,0.0,500.3
LBN,0.0,19.0,347.0,0.0,0.0,366.0
LBN,0.0,18.6,287.3,0.0,0.0,305.90000000000003
LBN,0.0,21.3,224.4,0.0,0.0,245.70000000000002
LBN,0.0,19.8,74.5,0.0,0.0,94.3
LBN,0.0,24.4,33.8,0.0,0.0,58.199999999999996
LBN,0.0,58.4,0.0,0.0,0.0,58.4
LBN,0.0,88.6,0.0,0.0,0.0,88.6
LBN,0.0,92.26,0.0,0.0,0.0,92.26
LBN,0.0,94.67,0.0,0.0,0.0,94.67
LBN,0.0,72.61,0.0,0.0,0.0,72.61
LSO,0.0,0.2,6.0,0.0,,6.2
LSO,0.0,0.2,5.1,0.0,0.5,5.8
LSO,0.0,0.2,6.0,0.0,0.3,6.5
LSO,0.0,0.2,5.9,0.0,0.3,6.4
LSO,0.0,0.0,3.5,0.0,0.0,3.5
LSO,0.0,0.0,3.4,0.0,0.0,3.4
LSO,0.0,0.0,2.8,0.0,0.0,2.8
LSO,0.0,0.0,2.4,0.0,0.0,2.4
LSO,0.0,0.9,1.8,0.0,1.2,3.9000000000000004
LSO,0.0,1.0,1.6,0.0,1.8,4.4
LSO,0.0,0.9,1.4,0.0,1.0,3.3
LSO,0.0,0.9,1.2,0.0,0.0,2.1
LSO,0.0,1.1,0.0,0.0,0.0,1.1
LSO,0.0,1.9,0.0,0.0,0.0,1.9
LSO,0.0,2.0,0.0,0.0,0.0,2.0
LSO,0.0,3.3,0.0,0.0,0.0,3.3
LSO,0.0,3.8,0.0,0.0,0.0,3.8
LSO,0.0,3.1,0.0,0.0,0.0,3.1
LSO,0.0,2.5,0.0,0.0,0.0,2.5
LSO,0.0,2.24,0.0,0.0,0.0,2.24
LSO,0.0,1.96,0.0,0.0,0.0,1.96
LBR,0.3,1.1,50.1,0.0,0.0,51.5
LBR,0.4,0.8,26.1,0.0,0.0,27.3
LBR,0.3,0.6,64.1,0.0,0.0,65.0
LBR,0.1,1.6,65.2,0.0,0.0,66.9
LBR,0.3,1.9,42.1,0.0,0.0,44.300000000000004
LBR,0.1,1.7,33.1,0.0,0.0,34.9
LBR,0.7,2.5,45.2,0.0,19.5,67.9
LBR,0.1,2.0,67.4,0.0,19.5,89.0
LBR,0.2,2.1,55.7,0.0,19.5,77.5
LBR,0.2,1.1,31.1,0.0,0.0,32.4
LBR,0.2,1.9,18.2,0.0,0.0,20.3
LBR,0.1,1.3,41.4,0.0,0.0,42.8
LBR,0.3,0.8,25.1,0.0,0.0,26.200000000000003
LBR,0.0,1.7,32.8,0.0,19.5,54.0
LBR,0.0,1.5,26.3,0.0,0.0,27.8
LBR,0.0,1.3,14.2,0.0,0.0,15.5
LBR,0.0,0.8,5.0,0.0,0.0,5.8
LBR,0.0,1.2,5.0,0.0,0.0,6.2
LBR,0.0,1.9,1.8,0.0,0.0,3.7
LBR,0.0,2.8,0.6,0.0,0.0,3.4
LBR,0.0,5.0,0.0,0.0,0.0,5.0
LBR,0.0,5.5,0.0,0.0,0.0,5.5
LBR,0.0,5.41,0.0,0.0,0.0,5.41
LBR,0.0,4.82,0.0,0.0,0.0,4.82
LBR,0.0,4.51,0.0,0.0,0.0,4.51
LBY,0.0,2.2,0.0,0.0,0.0,2.2
LBY,0.0,0.0,66.6,0.0,68.5,135.1
LBY,0.0,0.0,531.2,0.0,753.3,1284.5
LBY,0.0,0.0,673.6,0.0,854.2,1527.8000000000002
LBY,0.0,0.0,704.2,0.0,884.8,1589.0
LBY,0.0,0.0,643.0,0.0,833.6,1476.6
LBY,0.0,0.0,647.5,0.0,586.5,1234.0
LBY,0.0,0.6,659.8,0.0,1404.5,2064.9
LBY,0.0,0.6,894.0,0.0,504.5,1399.1
LBY,0.0,0.6,985.4,0.0,532.7,1518.7
LBY,0.0,0.6,985.4,0.0,532.7,1518.7
LBY,0.0,0.6,985.4,0.0,532.7,1518.7
LBY,0.0,3.0,704.1,0.0,714.5,1421.6
LBY,0.0,12.0,459.0,0.0,714.5,1185.5
LBY,0.0,25.5,252.0,0.0,714.5,992.0
LBY,0.0,28.5,115.7,0.0,304.5,448.7
LBY,0.0,39.5,51.6,0.0,0.0,91.1
LBY,0.0,38.0,21.9,0.0,0.0,59.9
LBY,0.0,97.5,0.0,0.0,0.0,97.5
LBY,0.0,139.26,0.0,0.0,0.0,139.26
LBY,0.0,131.89,0.0,0.0,0.0,131.89
LBY,0.0,144.1,0.0,0.0,0.0,144.1
LBY,0.0,144.0,0.0,0.0,0.0,144.0
LIE,0.0,0.3,13.0,4.7,0.0,18.0
LIE,0.0,0.3,3.4,4.3,3.0,11.0
LIE,0.0,0.3,19.0,4.8,1.0,25.1
LIE,0.0,0.3,10.4,4.1,0.0,14.8
